$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
9900,0.27084118,0.0,relu
9900,0.28385407,0.0,relu
9900,0.2136053,0.0,relu
9900,0.25504005,0.0,relu
9900,0.19954775,0.0,relu
9900,0.24099216,0.0,relu
9900,0.23923828,0.0,relu
10000,0.25221497,0.0,relu
10000,0.25204754,0.0,relu
10000,0.27108014,0.0,relu
10000,0.24231105,0.0,relu
10000,0.21209931,0.0,relu
10000,0.22791973,0.0,relu
10000,0.23202105,0.0,relu
10000,0.2974889,0.0,relu
10000,0.26779488,0.0,relu
10000,0.26502356,0.0,relu
5000,0.814982,1.0,relu
5000,0.78094506,1.0,relu
5000,0.8068509,1.0,relu
5000,0.7631991,1.0,relu
5000,0.8588366,1.0,relu
5000,0.8273337,1.0,relu
5000,0.7026448,1.0,relu
5000,0.8446978,1.0,relu
5000,0.8543496,1.0,relu
5000,0.84869426,1.0,relu
5100,0.7769546,1.0,relu
5100,0.80937505,1.0,relu
5100,0.8520474,1.0,relu
5100,0.8289827,1.0,relu
5100,0.82986194,1.0,relu
5100,0.8458348,1.0,relu
5100,0.8539679,1.0,relu
5100,0.8319309,1.0,relu
5100,0.7819451,1.0,relu
5100,0.832449,1.0,relu
5200,0.8733206,1.0,relu
5200,0.8002762,1.0,relu
5200,0.72078615,1.0,relu
5200,0.66187036,1.0,relu
5200,0.8495239,1.0,relu
5200,0.8204519,1.0,relu
5200,0.7766689,1.0,relu
5200,0.8244329,1.0,relu
5200,0.84421486,1.0,relu
5200,0.80346876,1.0,relu
5300,0.8261897,1.0,relu
5300,0.8199673,1.0,relu
5300,0.78044343,1.0,relu
5300,0.85911477,1.0,relu
5300,0.84319925,1.0,relu
5300,0.7853471,1.0,relu
5300,0.8137089,1.0,relu
5300,0.8510885,1.0,relu
5300,0.8620319,1.0,relu
5300,0.85202414,1.0,relu
5400,0.83389944,1.0,relu
5400,0.68808085,1.0,relu
5400,0.83915335,1.0,relu
5400,0.7566458,1.0,relu
5400,0.81945235,1.0,relu
5400,0.7309604,1.0,relu
5400,0.8209918,1.0,relu
5400,0.81818444,1.0,relu
5400,0.8326395,1.0,relu
5400,0.786812,1.0,relu
5500,0.8354233,1.0,relu
5500,0.84392923,1.0,relu
5500,0.69155574,1.0,relu
5500,0.8502206,1.0,relu
5500,0.72378445,1.0,relu
5500,0.8343737,1.0,relu
5500,0.82149523,1.0,relu
5500,0.8549762,1.0,relu
5500,0.7710291,1.0,relu
5500,0.8118175,1.0,relu
5600,0.81300986,1.0,relu
5600,0.85842425,1.0,relu
