$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
5800,0.211279,0.3,relu
5800,0.31881317,0.3,relu
5800,0.31583163,0.3,relu
5800,0.30659783,0.3,relu
5800,0.25559995,0.3,relu
5900,0.29217055,0.3,relu
5900,0.2715952,0.3,relu
5900,0.25923112,0.3,relu
5900,0.2930349,0.3,relu
5900,0.27702907,0.3,relu
5900,0.25801924,0.3,relu
5900,0.23079269,0.3,relu
5900,0.28157803,0.3,relu
5900,0.25837767,0.3,relu
5900,0.297444,0.3,relu
6000,0.27703112,0.3,relu
6000,0.2652069,0.3,relu
6000,0.27155247,0.3,relu
6000,0.26945218,0.3,relu
6000,0.31565535,0.3,relu
6000,0.3064006,0.3,relu
6000,0.24628857,0.3,relu
6000,0.23959193,0.3,relu
6000,0.27984563,0.3,relu
6000,0.2761617,0.3,relu
6100,0.2848079,0.3,relu
6100,0.27829427,0.3,relu
6100,0.24678522,0.3,relu
6100,0.27128324,0.3,relu
6100,0.2323904,0.3,relu
6100,0.24797912,0.3,relu
6100,0.3122818,0.3,relu
6100,0.29305398,0.3,relu
6100,0.27686065,0.3,relu
6100,0.28854787,0.3,relu
6200,0.27794996,0.3,relu
6200,0.2735432,0.3,relu
6200,0.30521283,0.3,relu
6200,0.29498598,0.3,relu
6200,0.2807155,0.3,relu
6200,0.28260773,0.3,relu
6200,0.2608217,0.3,relu
6200,0.26102918,0.3,relu
6200,0.30417404,0.3,relu
6200,0.25167602,0.3,relu
6300,0.26550943,0.3,relu
6300,0.2441975,0.3,relu
6300,0.32002202,0.3,relu
6300,0.26569223,0.3,relu
6300,0.2708123,0.3,relu
6300,0.23623672,0.3,relu
6300,0.22918501,0.3,relu
6300,0.2943315,0.3,relu
6300,0.2975922,0.3,relu
6300,0.23777203,0.3,relu
6400,0.28927413,0.3,relu
6400,0.24036382,0.3,relu
6400,0.28128368,0.3,relu
6400,0.28742787,0.3,relu
6400,0.25432715,0.3,relu
6400,0.24450158,0.3,relu
6400,0.3334236,0.3,relu
6400,0.26856127,0.3,relu
6400,0.27020591,0.3,relu
6400,0.29798034,0.3,relu
6500,0.2639984,0.3,relu
6500,0.23897928,0.3,relu
6500,0.2367956,0.3,relu
6500,0.2346754,0.3,relu
6500,0.21460564,0.3,relu
6500,0.32146415,0.3,relu
6500,0.26259091,0.3,relu
6500,0.27457437,0.3,relu
6500,0.28448874,0.3,relu
6500,0.26424173,0.3,relu
6600,0.2815817,0.3,relu
6600,0.27917385,0.3,relu
6600,0.2806316,0.3,relu
6600,0.2756496,0.3,relu
6600,0.23084828,0.3,relu
6600,0.27862337,0.3,relu
6600,0.28792393,0.3,relu
6600,0.2661804,0.3,relu
6600,0.27516162,0.3,relu
6600,0.30175263,0.3,relu
6700,0.23013444,0.3,relu
6700,0.27014992,0.3,relu
6700,0.2448724,0.3,relu
6700,0.28081587,0.3,relu
6700,0.26258725,0.3,relu
6700,0.2508531,0.3,relu
6700,0.23836057,0.3,relu
6700,0.28877145,0.3,relu
6700,0.2670004,0.3,relu
6700,0.29969904,0.3,relu
