$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
200,0.34237236,0.001,tanh
200,0.18863557,0.001,tanh
200,0.416862,0.001,tanh
200,0.291103,0.001,tanh
200,0.2600663,0.001,tanh
200,0.39118025,0.001,tanh
200,0.47109324,0.001,tanh
200,0.265901,0.001,tanh
200,0.17734009,0.001,tanh
200,0.314446,0.001,tanh
200,0.23738477,0.001,tanh
200,0.3262715,0.001,tanh
200,0.3918878,0.001,tanh
200,0.42018777,0.001,tanh
200,0.28576064,0.001,tanh
200,0.37185952,0.001,tanh
200,0.3300832,0.001,tanh
200,0.36712915,0.001,tanh
200,0.3460292,0.001,tanh
200,0.40928254,0.001,tanh
200,0.38916934,0.001,tanh
200,0.3617627,0.001,tanh
200,0.43410677,0.001,tanh
200,0.31147373,0.001,tanh
200,0.34535837,0.001,tanh
200,0.31595546,0.001,tanh
200,0.29991218,0.001,tanh
200,0.19437817,0.001,tanh
200,0.40036833,0.001,tanh
200,0.34385192,0.001,tanh
200,0.37864092,0.001,tanh
200,0.23068531,0.001,tanh
200,0.33906567,0.001,tanh
200,0.29721448,0.001,tanh
400,0.26795852,0.001,tanh
400,0.26019874,0.001,tanh
400,0.1924389,0.001,tanh
400,0.2866434,0.001,tanh
400,0.18256383,0.001,tanh
400,0.34209612,0.001,tanh
400,0.24899752,0.001,tanh
400,0.2551988,0.001,tanh
400,0.2845222,0.001,tanh
400,0.289399,0.001,tanh
400,0.23291256,0.001,tanh
400,0.288167,0.001,tanh
400,0.2508711,0.001,tanh
400,0.25242496,0.001,tanh
400,0.27535844,0.001,tanh
400,0.24388862,0.001,tanh
400,0.17231947,0.001,tanh
400,0.27983668,0.001,tanh
400,0.23247963,0.001,tanh
400,0.20711169,0.001,tanh
400,0.18682641,0.001,tanh
400,0.2754586,0.001,tanh
400,0.2268062,0.001,tanh
400,0.26933444,0.001,tanh
400,0.30517772,0.001,tanh
400,0.3692032,0.001,tanh
400,0.29557943,0.001,tanh
400,0.25772512,0.001,tanh
400,0.30850577,0.001,tanh
400,0.22945799,0.001,tanh
400,0.26998964,0.001,tanh
400,0.27167374,0.001,tanh
400,0.2529885,0.001,tanh
400,0.22634494,0.001,tanh
400,0.20491841,0.001,tanh
400,0.22051474,0.001,tanh
400,0.26996523,0.001,tanh
400,0.25352022,0.001,tanh
400,0.33314428,0.001,tanh
400,0.2002238,0.001,tanh
400,0.2723811,0.001,tanh
400,0.24076012,0.001,tanh
400,0.24571341,0.001,tanh
400,0.3325801,0.001,tanh
400,0.21852514,0.001,tanh
400,0.3460989,0.001,tanh
400,0.2580865,0.001,tanh
400,0.22086467,0.001,tanh
400,0.2582284,0.001,tanh
400,0.30571565,0.001,tanh
800,0.19108124,0.001,tanh
800,0.21780282,0.001,tanh
800,0.2365101,0.001,tanh
800,0.2702096,0.001,tanh
800,0.17640175,0.001,tanh
800,0.2147952,0.001,tanh
800,0.2343007,0.001,tanh
800,0.25850958,0.001,tanh
800,0.20580402,0.001,tanh
800,0.259763,0.001,tanh
800,0.24331541,0.001,tanh
800,0.2881413,0.001,tanh
800,0.17340533,0.001,tanh
800,0.29493672,0.001,tanh
800,0.26699227,0.001,tanh
800,0.24440381,0.001,tanh
800,0.30176464,0.001,tanh
800,0.23560101,0.001,tanh
800,0.21626805,0.001,tanh
800,0.27284732,0.001,tanh
800,0.18950005,0.001,tanh
800,0.21914546,0.001,tanh
800,0.21221335,0.001,tanh
800,0.20071374,0.001,tanh
800,0.21579063,0.001,tanh
800,0.23633729,0.001,tanh
800,0.24064438,0.001,tanh
800,0.16388448,0.001,tanh
800,0.22187604,0.001,tanh
800,0.24807978,0.001,tanh
800,0.19136794,0.001,tanh
800,0.21240962,0.001,tanh
800,0.22511908,0.001,tanh
800,0.20785172,0.001,tanh
800,0.20338802,0.001,tanh
800,0.21001936,0.001,tanh
800,0.2657043,0.001,tanh
800,0.2695761,0.001,tanh
800,0.17775714,0.001,tanh
800,0.2728913,0.001,tanh
800,0.19453774,0.001,tanh
800,0.20990148,0.001,tanh
800,0.23448475,0.001,tanh
800,0.18539791,0.001,tanh
800,0.19306783,0.001,tanh
800,0.217513,0.001,tanh
800,0.26713446,0.001,tanh
800,0.23621789,0.001,tanh
800,0.2451249,0.001,tanh
800,0.23699258,0.001,tanh
1600,0.16831207,0.001,tanh
1600,0.25409442,0.001,tanh
1600,0.24334909,0.001,tanh
1600,0.26205638,0.001,tanh
1600,0.17334746,0.001,tanh
1600,0.24545039,0.001,tanh
1600,0.19351593,0.001,tanh
1600,0.200681,0.001,tanh
1600,0.19280654,0.001,tanh
1600,0.22913848,0.001,tanh
1600,0.20739983,0.001,tanh
1600,0.17049451,0.001,tanh
1600,0.23218784,0.001,tanh
1600,0.20125987,0.001,tanh
1600,0.18553945,0.001,tanh
1600,0.20098199,0.001,tanh
1600,0.2291423,0.001,tanh
1600,0.21831916,0.001,tanh
1600,0.27048942,0.001,tanh
1600,0.22006111,0.001,tanh
1600,0.21103123,0.001,tanh
1600,0.16314301,0.001,tanh
1600,0.18818311,0.001,tanh
1600,0.28801203,0.001,tanh
1600,0.2334823,0.001,tanh
1600,0.24650472,0.001,tanh
1600,0.2241499,0.001,tanh
1600,0.22497065,0.001,tanh
1600,0.2089012,0.001,tanh
1600,0.24844192,0.001,tanh
1600,0.19905695,0.001,tanh
1600,0.20219272,0.001,tanh
1600,0.20632066,0.001,tanh
1600,0.23408665,0.001,tanh
1600,0.16144772,0.001,tanh
1600,0.24556096,0.001,tanh
1600,0.19588822,0.001,tanh
1600,0.2799573,0.001,tanh
1600,0.21499081,0.001,tanh
1600,0.23881388,0.001,tanh
1600,0.23116127,0.001,tanh
1600,0.23706028,0.001,tanh
1600,0.213832,0.001,tanh
1600,0.2647929,0.001,tanh
1600,0.19925165,0.001,tanh
1600,0.1647071,0.001,tanh
1600,0.21350084,0.001,tanh
1600,0.21171041,0.001,tanh
1600,0.209271,0.001,tanh
1600,0.20195805,0.001,tanh
3200,0.2141884,0.001,tanh
3200,0.27374768,0.001,tanh
3200,0.28276566,0.001,tanh
3200,0.27438802,0.001,tanh
3200,0.29803783,0.001,tanh
3200,0.27735555,0.001,tanh
3200,0.28956592,0.001,tanh
3200,0.26111725,0.001,tanh
3200,0.2666627,0.001,tanh
3200,0.2888449,0.001,tanh
3200,0.21462601,0.001,tanh
3200,0.27618468,0.001,tanh
3200,0.21658726,0.001,tanh
3200,0.2583901,0.001,tanh
3200,0.29669654,0.001,tanh
3200,0.28291783,0.001,tanh
3200,0.2819207,0.001,tanh
3200,0.2529341,0.001,tanh
3200,0.24279682,0.001,tanh
3200,0.26834446,0.001,tanh
3200,0.2846796,0.001,tanh
3200,0.2763096,0.001,tanh
3200,0.21917985,0.001,tanh
3200,0.23235025,0.001,tanh
3200,0.23048292,0.001,tanh
3200,0.2671233,0.001,tanh
3200,0.27927196,0.001,tanh
3200,0.23408405,0.001,tanh
3200,0.26098594,0.001,tanh
3200,0.28532004,0.001,tanh
3200,0.20678535,0.001,tanh
3200,0.25964344,0.001,tanh
3200,0.24429868,0.001,tanh
3200,0.26362526,0.001,tanh
3200,0.23262346,0.001,tanh
3200,0.26760754,0.001,tanh
3200,0.27950197,0.001,tanh
3200,0.24446891,0.001,tanh
3200,0.25582072,0.001,tanh
3200,0.24309121,0.001,tanh
3200,0.22498079,0.001,tanh
3200,0.2622379,0.001,tanh
3200,0.30611527,0.001,tanh
3200,0.2375553,0.001,tanh
3200,0.29633763,0.001,tanh
3200,0.23337416,0.001,tanh
3200,0.21976906,0.001,tanh
3200,0.25272286,0.001,tanh
3200,0.19938631,0.001,tanh
3200,0.2990494,0.001,tanh
6400,0.2947928,0.001,tanh
6400,0.3295273,0.001,tanh
6400,0.32372224,0.001,tanh
6400,0.29665178,0.001,tanh
6400,0.35278007,0.001,tanh
6400,0.3020912,0.001,tanh
6400,0.33263475,0.001,tanh
6400,0.31750438,0.001,tanh
6400,0.3062252,0.001,tanh
6400,0.28605938,0.001,tanh
6400,0.3241624,0.001,tanh
6400,0.34334862,0.001,tanh
6400,0.29519814,0.001,tanh
6400,0.31470588,0.001,tanh
6400,0.32559797,0.001,tanh
6400,0.34160072,0.001,tanh
6400,0.31152803,0.001,tanh
6400,0.33882836,0.001,tanh
6400,0.34259915,0.001,tanh
6400,0.3118392,0.001,tanh
6400,0.30139112,0.001,tanh
6400,0.3116017,0.001,tanh
6400,0.30573848,0.001,tanh
6400,0.33419675,0.001,tanh
6400,0.35057533,0.001,tanh
6400,0.32528993,0.001,tanh
6400,0.36382917,0.001,tanh
6400,0.29090592,0.001,tanh
6400,0.34997854,0.001,tanh
6400,0.3646078,0.001,tanh
6400,0.3357141,0.001,tanh
6400,0.2797307,0.001,tanh
6400,0.29280502,0.001,tanh
6400,0.33254734,0.001,tanh
6400,0.32620668,0.001,tanh
6400,0.30509454,0.001,tanh
6400,0.33191848,0.001,tanh
6400,0.36290246,0.001,tanh
6400,0.29878372,0.001,tanh
6400,0.30529088,0.001,tanh
6400,0.32164717,0.001,tanh
6400,0.30671522,0.001,tanh
6400,0.3454722,0.001,tanh
6400,0.32294855,0.001,tanh
6400,0.3183837,0.001,tanh
6400,0.30817533,0.001,tanh
6400,0.35422578,0.001,tanh
6400,0.31733388,0.001,tanh
6400,0.36251026,0.001,tanh
6400,0.2924576,0.001,tanh
12800,0.36866242,0.001,tanh
12800,0.3653027,0.001,tanh
12800,0.40363035,0.001,tanh
12800,0.35844508,0.001,tanh
12800,0.3624454,0.001,tanh
12800,0.3902259,0.001,tanh
12800,0.43073294,0.001,tanh
12800,0.37422687,0.001,tanh
12800,0.4198741,0.001,tanh
12800,0.36907753,0.001,tanh
12800,0.3687297,0.001,tanh
12800,0.339738,0.001,tanh
12800,0.39852366,0.001,tanh
12800,0.40888172,0.001,tanh
12800,0.4180495,0.001,tanh
12800,0.36634997,0.001,tanh
12800,0.36727363,0.001,tanh
12800,0.40468338,0.001,tanh
12800,0.4141135,0.001,tanh
12800,0.4105901,0.001,tanh
12800,0.38305718,0.001,tanh
12800,0.39403197,0.001,tanh
12800,0.38845772,0.001,tanh
12800,0.41092253,0.001,tanh
12800,0.3573006,0.001,tanh
12800,0.4055503,0.001,tanh
12800,0.40063673,0.001,tanh
12800,0.42228833,0.001,tanh
12800,0.42591307,0.001,tanh
12800,0.37877375,0.001,tanh
12800,0.4166919,0.001,tanh
12800,0.40527397,0.001,tanh
12800,0.37556043,0.001,tanh
12800,0.38965017,0.001,tanh
12800,0.40299976,0.001,tanh
12800,0.40592968,0.001,tanh
12800,0.4310625,0.001,tanh
12800,0.4067244,0.001,tanh
12800,0.40430182,0.001,tanh
12800,0.4004616,0.001,tanh
12800,0.43482962,0.001,tanh
12800,0.37925637,0.001,tanh
12800,0.421906,0.001,tanh
12800,0.40951177,0.001,tanh
12800,0.37551996,0.001,tanh
12800,0.40346754,0.001,tanh
12800,0.41625276,0.001,tanh
12800,0.37688407,0.001,tanh
12800,0.44780487,0.001,tanh
12800,0.41436023,0.001,tanh
200,0.35245022,0.002,tanh
200,0.39766717,0.002,tanh
200,0.29591092,0.002,tanh
200,0.35249963,0.002,tanh
200,0.34621218,0.002,tanh
200,0.44091097,0.002,tanh
200,0.32846323,0.002,tanh
200,0.43271008,0.002,tanh
200,0.43255255,0.002,tanh
200,0.3198567,0.002,tanh
200,0.39510906,0.002,tanh
200,0.29717308,0.002,tanh
200,0.3875421,0.002,tanh
200,0.2679883,0.002,tanh
200,0.37466168,0.002,tanh
200,0.3496569,0.002,tanh
200,0.4691646,0.002,tanh
200,0.2999111,0.002,tanh
200,0.30277044,0.002,tanh
200,0.4204166,0.002,tanh
200,0.3647042,0.002,tanh
200,0.32867232,0.002,tanh
200,0.38049477,0.002,tanh
200,0.40430334,0.002,tanh
200,0.31890726,0.002,tanh
200,0.379369,0.002,tanh
200,0.42092538,0.002,tanh
200,0.37706298,0.002,tanh
200,0.33247998,0.002,tanh
200,0.3699214,0.002,tanh
200,0.41428086,0.002,tanh
200,0.40405574,0.002,tanh
200,0.35057247,0.002,tanh
200,0.36522272,0.002,tanh
200,0.4054432,0.002,tanh
200,0.3645531,0.002,tanh
200,0.40111464,0.002,tanh
200,0.39451942,0.002,tanh
200,0.36679143,0.002,tanh
200,0.43770027,0.002,tanh
200,0.38762492,0.002,tanh
200,0.30542353,0.002,tanh
200,0.5001685,0.002,tanh
200,0.42764297,0.002,tanh
200,0.32135615,0.002,tanh
200,0.37431103,0.002,tanh
200,0.3409998,0.002,tanh
200,0.34078884,0.002,tanh
200,0.36601093,0.002,tanh
200,0.3657978,0.002,tanh
400,0.34648624,0.002,tanh
400,0.36913508,0.002,tanh
400,0.30444542,0.002,tanh
400,0.40590948,0.002,tanh
400,0.3666646,0.002,tanh
400,0.40095165,0.002,tanh
400,0.3430605,0.002,tanh
400,0.3175175,0.002,tanh
400,0.3991283,0.002,tanh
400,0.36571386,0.002,tanh
400,0.37946573,0.002,tanh
400,0.383561,0.002,tanh
400,0.4364938,0.002,tanh
400,0.33147845,0.002,tanh
400,0.3685711,0.002,tanh
400,0.35762614,0.002,tanh
400,0.35384715,0.002,tanh
400,0.40544513,0.002,tanh
400,0.4193172,0.002,tanh
400,0.37350333,0.002,tanh
400,0.3629204,0.002,tanh
