$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
9100,0.7496213,1,relu
9100,0.86251026,1,relu
9100,0.8333779,1,relu
9100,0.8471773,1,relu
9100,0.8580833,1,relu
9100,0.85716414,1,relu
9200,0.84526527,1,relu
9200,0.8133597,1,relu
9200,0.83246416,1,relu
9200,0.8647534,1,relu
9200,0.7918011,1,relu
9200,0.8222863,1,relu
9200,0.81398624,1,relu
9200,0.83703417,1,relu
9200,0.7864468,1,relu
9200,0.8671148,1,relu
9300,0.77100503,1,relu
9300,0.8423111,1,relu
9300,0.8449604,1,relu
9300,0.80218315,1,relu
9300,0.8431643,1,relu
9300,0.8662528,1,relu
9300,0.84985775,1,relu
9300,0.8636977,1,relu
9300,0.82654995,1,relu
9300,0.84614235,1,relu
9400,0.8302226,1,relu
9400,0.8350463,1,relu
9400,0.86103624,1,relu
9400,0.82914215,1,relu
9400,0.7798421,1,relu
9400,0.84584767,1,relu
9400,0.86506844,1,relu
9400,0.8000615,1,relu
9400,0.8469165,1,relu
9400,0.64627343,1,relu
9500,0.80977005,1,relu
9500,0.85778487,1,relu
9500,0.852599,1,relu
9500,0.8463533,1,relu
9500,0.7344984,1,relu
9500,0.84116614,1,relu
9500,0.7580983,1,relu
9500,0.845048,1,relu
9500,0.8294939,1,relu
9500,0.81510216,1,relu
9600,0.8357604,1,relu
9600,0.8191035,1,relu
9600,0.8467374,1,relu
9600,0.8416495,1,relu
9600,0.83064383,1,relu
9600,0.80848765,1,relu
9600,0.6892684,1,relu
9600,0.8201126,1,relu
9600,0.7813107,1,relu
9600,0.8525126,1,relu
9700,0.84529686,1,relu
9700,0.8565672,1,relu
9700,0.803045,1,relu
9700,0.8570707,1,relu
9700,0.8682418,1,relu
9700,0.8335058,1,relu
9700,0.85614544,1,relu
9700,0.81388,1,relu
9700,0.8357743,1,relu
9700,0.75371385,1,relu
9800,0.86926955,1,relu
