$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
6300,0.31200475,1,non
6300,0.30814794,1,non
6300,0.3055197,1,non
6300,0.3568949,1,non
6300,0.30216476,1,non
6300,0.32319552,1,non
6300,0.27067316,1,non
6300,0.32421973,1,non
6400,0.30261478,1,non
6400,0.3545912,1,non
6400,0.31359896,1,non
6400,0.34448856,1,non
6400,0.26038212,1,non
6400,0.277299,1,non
6400,0.30553582,1,non
6400,0.3192435,1,non
6400,0.32328206,1,non
6400,0.31666684,1,non
6500,0.33207852,1,non
6500,0.33386856,1,non
6500,0.37428617,1,non
6500,0.3247778,1,non
6500,0.34128207,1,non
6500,0.32877058,1,non
6500,0.32859647,1,non
6500,0.3028673,1,non
6500,0.28474224,1,non
6500,0.2976789,1,non
6600,0.32011193,1,non
6600,0.34700283,1,non
6600,0.29722083,1,non
6600,0.3169967,1,non
6600,0.3328335,1,non
6600,0.32599396,1,non
6600,0.3073756,1,non
6600,0.2921808,1,non
6600,0.31618544,1,non
6600,0.33099213,1,non
6700,0.2622031,1,non
6700,0.34268934,1,non
6700,0.3294303,1,non
6700,0.27300167,1,non
6700,0.334024,1,non
6700,0.28798273,1,non
6700,0.2712616,1,non
6700,0.335467,1,non
6700,0.2917402,1,non
6700,0.31053925,1,non
6800,0.35572976,1,non
6800,0.2831123,1,non
6800,0.22715628,1,non
6800,0.3741563,1,non
6800,0.32805452,1,non
6800,0.25705048,1,non
6800,0.2646506,1,non
6800,0.28659168,1,non
6800,0.25069448,1,non
6800,0.3134141,1,non
6900,0.31523564,1,non
6900,0.37168157,1,non
6900,0.3230999,1,non
6900,0.27090043,1,non
6900,0.28379166,1,non
6900,0.2641571,1,non
6900,0.29142305,1,non
6900,0.3056992,1,non
6900,0.29614577,1,non
6900,0.3631646,1,non
7000,0.30899832,1,non
7000,0.28595725,1,non
7000,0.3168408,1,non
7000,0.2484743,1,non
7000,0.30884048,1,non
7000,0.28502047,1,non
7000,0.30297393,1,non
7000,0.32638004,1,non
7000,0.2619385,1,non
7000,0.2982592,1,non
7100,0.29602385,1,non
7100,0.34756795,1,non
7100,0.32597232,1,non
7100,0.24967206,1,non
7100,0.26754037,1,non
7100,0.2507018,1,non
7100,0.31011507,1,non
7100,0.31417707,1,non
7100,0.28755575,1,non
7100,0.28237262,1,non
7200,0.30885178,1,non
7200,0.3167809,1,non
7200,0.28513145,1,non
7200,0.31502604,1,non
7200,0.27404395,1,non
7200,0.28964078,1,non
7200,0.31591374,1,non
7200,0.34919584,1,non
7200,0.31078184,1,non
7200,0.31416765,1,non
7300,0.24456319,1,non
7300,0.29866025,1,non
7300,0.28260854,1,non
7300,0.25920922,1,non
7300,0.3137782,1,non
7300,0.29106757,1,non
7300,0.2749701,1,non
7300,0.29100835,1,non
7300,0.2624627,1,non
7300,0.30536044,1,non
7400,0.35329458,1,non
7400,0.29598734,1,non
7400,0.3056233,1,non
7400,0.32819834,1,non
7400,0.2320402,1,non
7400,0.2881094,1,non
7400,0.28847298,1,non
7400,0.29267383,1,non
7400,0.28358337,1,non
7400,0.3117687,1,non
7500,0.30845332,1,non
7500,0.26113725,1,non
7500,0.34251872,1,non
7500,0.32142824,1,non
7500,0.3187964,1,non
7500,0.32625523,1,non
7500,0.32219577,1,non
7500,0.31139335,1,non
7500,0.3061703,1,non
7500,0.27563348,1,non
7600,0.3207456,1,non
7600,0.3162854,1,non
7600,0.3384893,1,non
7600,0.27153108,1,non
7600,0.28821987,1,non
7600,0.2610473,1,non
7600,0.287918,1,non
7600,0.26261616,1,non
7600,0.2717299,1,non
7600,0.29155114,1,non
7700,0.29651093,1,non
7700,0.2679771,1,non
7700,0.2946679,1,non
7700,0.3221881,1,non
7700,0.32399216,1,non
7700,0.35362014,1,non
7700,0.3143389,1,non
7700,0.2403714,1,non
7700,0.29774815,1,non
7700,0.32310447,1,non
7800,0.2778687,1,non
7800,0.2472812,1,non
7800,0.3106057,1,non
7800,0.29109764,1,non
7800,0.28289464,1,non
7800,0.28906703,1,non
7800,0.26596764,1,non
7800,0.26650798,1,non
7800,0.29582283,1,non
7800,0.23402758,1,non
7900,0.3073221,1,non
7900,0.2716699,1,non
7900,0.32152167,1,non
7900,0.30783775,1,non
7900,0.25391546,1,non
7900,0.26790938,1,non
7900,0.25590226,1,non
7900,0.2689231,1,non
7900,0.26865563,1,non
7900,0.325674,1,non
8000,0.30678526,1,non
8000,0.29225925,1,non
8000,0.24311915,1,non
8000,0.31717122,1,non
8000,0.29591808,1,non
8000,0.33212388,1,non
8000,0.29738864,1,non
8000,0.3064325,1,non
8000,0.28573087,1,non
8000,0.24220678,1,non
8100,0.26912752,1,non
8100,0.32489026,1,non
8100,0.30314472,1,non
8100,0.28276348,1,non
8100,0.29751617,1,non
8100,0.32982132,1,non
8100,0.28071284,1,non
8100,0.24516428,1,non
8100,0.24949911,1,non
8100,0.2555612,1,non
8200,0.31950584,1,non
8200,0.27714092,1,non
8200,0.24237289,1,non
8200,0.31458554,1,non
8200,0.3073677,1,non
8200,0.2992252,1,non
8200,0.3082086,1,non
8200,0.29346934,1,non
8200,0.27175128,1,non
8200,0.3353069,1,non
8300,0.26703188,1,non
8300,0.2936664,1,non
8300,0.28908765,1,non
8300,0.31040555,1,non
8300,0.28784835,1,non
8300,0.3010061,1,non
8300,0.3162159,1,non
8300,0.26022047,1,non
8300,0.2878963,1,non
8300,0.2780141,1,non
8400,0.30378607,1,non
8400,0.28098252,1,non
8400,0.23824516,1,non
8400,0.2390325,1,non
8400,0.27856523,1,non
8400,0.29659402,1,non
8400,0.33016977,1,non
8400,0.27161554,1,non
8400,0.30606997,1,non
8400,0.21087098,1,non
8500,0.28101707,1,non
8500,0.29929832,1,non
8500,0.24271068,1,non
8500,0.25572202,1,non
8500,0.3199241,1,non
8500,0.28067464,1,non
8500,0.3047995,1,non
8500,0.2630347,1,non
8500,0.22971097,1,non
8500,0.30030447,1,non
8600,0.2900727,1,non
8600,0.33629337,1,non
8600,0.26651356,1,non
8600,0.28493845,1,non
8600,0.27877092,1,non
8600,0.3099351,1,non
8600,0.28359607,1,non
8600,0.24417493,1,non
8600,0.2379419,1,non
8600,0.32143867,1,non
8700,0.22003473,1,non
8700,0.2782628,1,non
8700,0.22222221,1,non
8700,0.25951463,1,non
8700,0.28376245,1,non
8700,0.2747894,1,non
8700,0.26764706,1,non
8700,0.24028264,1,non
8700,0.2664155,1,non
8700,0.30401614,1,non
8800,0.25782692,1,non
8800,0.27807778,1,non
8800,0.27353618,1,non
8800,0.2717469,1,non
8800,0.2523756,1,non
8800,0.23347811,1,non
8800,0.30023798,1,non
8800,0.28530008,1,non
8800,0.2604511,1,non
8800,0.26642102,1,non
8900,0.26520824,1,non
8900,0.22134021,1,non
8900,0.25919306,1,non
8900,0.30722195,1,non
8900,0.28281903,1,non
8900,0.22714745,1,non
8900,0.33301687,1,non
8900,0.26266843,1,non
8900,0.3229455,1,non
8900,0.2757227,1,non
9000,0.2774744,1,non
9000,0.26428512,1,non
9000,0.31017354,1,non
9000,0.2260168,1,non
9000,0.3057015,1,non
9000,0.24223888,1,non
9000,0.19847214,1,non
9000,0.24765624,1,non
9000,0.33664432,1,non
9000,0.25562578,1,non
9100,0.26451275,1,non
9100,0.31279784,1,non
9100,0.24493155,1,non
9100,0.2855886,1,non
9100,0.25586596,1,non
9100,0.2849292,1,non
9100,0.2709941,1,non
9100,0.2988327,1,non
9100,0.25395587,1,non
9100,0.23525676,1,non
9200,0.24170712,1,non
9200,0.24198066,1,non
9200,0.31732765,1,non
9200,0.27330875,1,non
9200,0.3013396,1,non
9200,0.2525585,1,non
9200,0.26205224,1,non
9200,0.241767,1,non
9200,0.29374954,1,non
9200,0.27771506,1,non
9300,0.26856548,1,non
9300,0.3119633,1,non
9300,0.2584485,1,non
9300,0.2501432,1,non
9300,0.276633,1,non
